imgnum,timestamp,Angle1(deg),Angle2(deg)
0,1734233480.148161,19.93,5.76
1,1734233480.182261,19.49,5.76
2,1734233480.2329006,18.58,6.23
3,1734233480.2837858,18.58,6.23
4,1734233480.3348165,19.24,5.81
5,1734233480.3829331,19.49,5.76
6,1734233480.4332142,19.49,5.76
7,1734233480.484984,19.49,5.76
8,1734233480.535756,19.49,5.76
9,1734233480.581412,19.49,5.76
10,1734233480.6373813,19.49,5.76
11,1734233480.6868742,19.49,5.76
12,1734233480.7403398,18.58,6.23
13,1734233480.7934914,19.49,5.76
14,1734233480.8464181,19.49,5.76
15,1734233480.9004326,18.58,6.23
16,1734233480.9514189,18.58,6.23
17,1734233481.0049198,18.58,6.23
18,1734233481.059952,18.58,6.23
19,1734233481.1091447,18.58,6.23
20,1734233481.1635997,19.24,5.81
21,1734233481.217791,18.58,6.23
22,1734233481.266118,19.49,5.76
23,1734233481.3151634,19.49,5.76
24,1734233481.367261,19.49,5.76
25,1734233481.418402,19.49,5.76
26,1734233481.467933,18.58,6.23
27,1734233481.5195735,18.58,6.23
28,1734233481.5716822,18.58,6.23
29,1734233481.6338036,18.58,6.23
30,1734233481.6824813,18.58,6.23
31,1734233481.7335865,19.49,5.76
32,1734233481.7803488,19.49,5.76
33,1734233481.8339784,18.58,6.23
34,1734233481.8832955,18.58,6.23
35,1734233481.9352186,18.58,6.23
36,1734233481.986705,18.58,6.23
37,1734233482.0379443,18.58,6.23
38,1734233482.0848374,18.58,6.23
39,1734233482.1396081,18.79,6.23
40,1734233482.1929767,18.79,6.23
41,1734233482.2466135,18.58,6.23
42,1734233482.2980318,18.58,6.23
43,1734233482.3506875,18.58,6.23
44,1734233482.4009383,18.58,6.23
45,1734233482.4514916,18.58,6.23
46,1734233482.5033278,18.58,6.23
47,1734233482.5531874,19.49,5.76
48,1734233482.6172893,18.58,6.23
49,1734233482.6676395,19.49,5.76
50,1734233482.7176955,19.05,5.76
51,1734233482.7696989,18.58,6.23
52,1734233482.8184102,19.49,5.76
53,1734233482.8699665,19.49,5.76
54,1734233482.922038,19.49,5.76
55,1734233482.9825025,18.58,6.23
56,1734233483.0323124,19.49,5.76
57,1734233483.0868127,19.05,5.76
58,1734233483.1424093,18.13,6.23
59,1734233483.1949644,18.13,6.23
60,1734233483.2483778,18.58,6.23
61,1734233483.3017569,19.05,5.76
62,1734233483.3514059,18.13,6.23
63,1734233483.4058394,18.13,6.23
64,1734233483.466278,18.13,6.23
65,1734233483.5182242,18.13,6.23
66,1734233483.5683491,19.05,5.76
67,1734233483.6306045,19.03,5.81
68,1734233483.7671344,19.29,5.76
69,1734233483.8845463,18.8,5.81
70,1734233484.0179863,18.38,6.23
71,1734233484.1342149,17.93,6.23
72,1734233484.264374,17.93,6.23
73,1734233484.39985,18.13,6.23
74,1734233484.5210571,19.05,5.76
75,1734233484.6497347,17.93,6.23
76,1734233484.765855,17.93,6.23
77,1734233484.8994212,17.93,6.23
78,1734233485.0183098,17.93,6.23
79,1734233485.1374547,17.93,6.23
80,1734233485.2756503,17.48,6.23
81,1734233485.3953137,17.48,6.23
82,1734233485.5136096,17.93,6.23
83,1734233485.64995,17.93,6.23
84,1734233485.7698715,17.93,6.23
85,1734233485.899375,17.48,6.23
86,1734233486.0323675,18.4,5.76
87,1734233486.1500278,17.29,6.23
88,1734233486.2843125,17.29,6.23
89,1734233486.4070096,17.29,6.23
90,1734233486.533938,17.29,6.23
91,1734233486.6642778,17.48,6.23
92,1734233486.7808719,17.48,6.23
93,1734233486.9185982,17.48,6.23
94,1734233487.033106,17.48,6.23
95,1734233487.1774766,17.48,6.23
96,1734233487.2966168,17.48,6.23
97,1734233487.4170756,17.29,6.23
98,1734233487.5512474,17.29,6.23
99,1734233487.6822538,17.48,6.23
100,1734233487.7999244,17.29,6.23
101,1734233487.9266808,17.29,6.23
102,1734233488.0508115,16.84,6.23
103,1734233488.1808581,16.84,6.23
104,1734233488.315367,16.84,6.23
105,1734233488.4307592,16.84,6.23
106,1734233488.5699494,17.03,6.23
107,1734233488.6819897,17.29,6.23
108,1734233488.8174963,16.84,6.23
109,1734233488.932495,16.84,6.23
110,1734233489.0654633,16.84,6.23
111,1734233489.1973839,16.84,6.23
112,1734233489.3167565,16.39,6.23
113,1734233489.4504318,16.84,6.23
114,1734233489.5698485,16.39,6.23
115,1734233489.7036057,16.39,6.23
116,1734233489.8295903,16.84,6.23
117,1734233489.947128,16.84,6.23
118,1734233490.0824423,16.84,6.23
119,1734233490.2016249,16.84,6.23
120,1734233490.3343263,16.84,6.23
121,1734233490.4555497,16.84,6.23
122,1734233490.5939908,16.65,6.23
123,1734233490.710837,16.39,6.23
124,1734233490.8337212,16.39,6.23
125,1734233490.9707482,16.2,6.23
126,1734233491.0954134,15.75,6.23
127,1734233491.210992,16.2,6.23
128,1734233491.3498511,15.75,6.23
129,1734233491.4683654,15.75,6.23
130,1734233491.6001022,15.75,6.23
131,1734233491.7187898,15.75,6.23
132,1734233491.8470984,15.75,6.23
133,1734233491.98159,15.75,6.23
134,1734233492.0994792,15.75,6.23
135,1734233492.2358913,15.3,6.23
136,1734233492.3489182,15.75,6.23
137,1734233492.47632,15.3,6.23
138,1734233492.6105418,15.75,6.23
139,1734233492.735658,15.75,6.23
140,1734233492.8659415,15.75,6.23
141,1734233492.9922166,15.3,6.23
142,1734233493.109674,15.75,6.23
143,1734233493.2395666,15.12,6.23
144,1734233493.372723,15.3,6.23
145,1734233493.4964602,14.67,6.23
146,1734233493.6289918,14.67,6.23
147,1734233493.7435923,14.67,6.23
148,1734233493.8769996,14.67,6.23
149,1734233494.0122154,14.67,6.23
150,1734233494.1313481,14.67,6.23
151,1734233494.2530625,14.5,6.23
152,1734233494.3863015,14.5,6.23
153,1734233494.5021856,14.5,6.23
154,1734233494.6330829,14.5,6.23
155,1734233494.7671266,14.04,6.23
156,1734233494.8850536,14.04,6.23
157,1734233495.0072613,14.04,6.23
158,1734233495.1422844,14.04,6.23
159,1734233495.278171,14.04,6.23
160,1734233495.3970163,14.04,6.23
161,1734233495.5162394,14.04,6.23
162,1734233495.639937,14.04,6.23
163,1734233495.7789073,14.21,6.23
164,1734233495.8955634,14.04,6.23
165,1734233496.022459,14.21,6.23
166,1734233496.1491027,14.21,6.23
167,1734233496.2815542,14.21,6.23
168,1734233496.4160805,14.21,6.23
169,1734233496.5497947,14.21,6.23
170,1734233496.6672766,14.21,6.23
171,1734233496.7826643,14.21,6.23
172,1734233496.916469,14.04,6.23
173,1734233497.0342066,14.04,6.23
174,1734233497.16288,14.04,6.23
175,1734233497.296371,13.59,6.23
176,1734233497.4163547,13.59,6.23
177,1734233497.553769,14.04,6.23
178,1734233497.6695333,13.59,6.23
179,1734233497.8002384,13.59,6.23
180,1734233497.9350495,13.59,6.23
181,1734233498.0469663,13.59,6.23
182,1734233498.1841044,13.59,6.23
183,1734233498.3088787,13.59,6.23
184,1734233498.4333656,13.59,6.23
185,1734233498.5650911,13.59,6.23
186,1734233498.6805277,13.59,6.23
187,1734233498.810863,13.59,6.23
188,1734233498.9349065,13.59,6.23
189,1734233499.0695844,13.13,6.23
190,1734233499.1932023,13.59,6.23
191,1734233499.3135076,13.13,6.23
192,1734233499.4435735,13.13,6.23
193,1734233499.5729842,13.13,6.23
194,1734233499.7026467,13.13,6.23
195,1734233499.8333638,12.51,6.23
196,1734233499.951631,12.97,6.23
197,1734233500.0859923,12.51,6.23
198,1734233500.2019737,12.51,6.23
199,1734233500.32654,12.51,6.23
200,1734233500.4634752,12.05,6.23
201,1734233500.582436,12.05,6.23
202,1734233500.7153878,12.05,6.23
203,1734233500.8322222,12.05,6.23
204,1734233500.9629576,11.9,6.23
205,1734233501.0957482,12.05,6.23
206,1734233501.213096,12.05,6.23
207,1734233501.3431506,11.9,6.23
208,1734233501.4707353,11.9,6.23
209,1734233501.593905,11.9,6.23
210,1734233501.727823,11.9,6.23
211,1734233501.848842,11.9,6.23
212,1734233501.9710221,11.44,6.23
213,1734233502.0987678,11.44,6.23
214,1734233502.2311435,11.44,6.23
215,1734233502.3486526,11.44,6.23
216,1734233502.48696,11.44,6.23
217,1734233502.6102893,11.44,6.23
218,1734233502.7436492,11.24,6.29
219,1734233502.8610656,11.44,6.23
220,1734233502.9839306,11.44,6.23
221,1734233503.1155858,11.44,6.23
222,1734233503.2461758,11.44,6.23
223,1734233503.3632576,11.44,6.23
224,1734233503.500735,11.44,6.23
225,1734233503.617184,11.9,6.23
226,1734233503.7556944,11.44,6.23
227,1734233503.875634,11.44,6.23
228,1734233504.0010548,11.44,6.23
229,1734233504.133738,11.44,6.23
230,1734233504.2507265,11.44,6.23
231,1734233504.383345,10.98,6.23
232,1734233504.5149248,10.78,6.29
233,1734233504.646207,10.98,6.23
234,1734233504.7627661,10.78,6.29
235,1734233504.884611,10.64,6.29
236,1734233505.0073624,10.78,6.29
237,1734233505.146786,10.78,6.29
238,1734233505.26472,10.98,6.23
239,1734233505.396016,10.78,6.29
240,1734233505.516237,10.78,6.29
241,1734233505.6478367,10.98,6.23
242,1734233505.781421,10.98,6.23
243,1734233505.897113,10.84,6.23
244,1734233506.0327828,10.52,6.23
245,1734233506.1468892,10.78,6.29
246,1734233506.2805057,10.52,6.23
247,1734233506.3992887,10.64,6.29
248,1734233506.5405302,10.52,6.23
249,1734233506.6626828,10.38,6.23
250,1734233506.7807515,10.38,6.23
251,1734233506.913766,9.91,6.23
252,1734233507.0501473,9.91,6.23
253,1734233507.1694472,9.91,6.23
254,1734233507.301686,9.32,6.23
255,1734233507.4179556,9.45,6.23
256,1734233507.554471,9.32,6.23
257,1734233507.666532,9.32,6.23
258,1734233507.806898,9.32,6.23
259,1734233507.9308128,9.32,6.23
260,1734233508.050396,9.45,6.23
261,1734233508.1858249,8.5,6.71
262,1734233508.2995777,8.38,6.71
263,1734233508.4338367,9.32,6.23
264,1734233508.5539517,8.38,6.71
265,1734233508.680776,7.91,6.71
266,1734233508.8149865,7.91,6.71
267,1734233508.9333289,7.91,6.71
268,1734233509.0667455,7.91,6.71
269,1734233509.1845536,8.86,6.23
270,1734233509.3150277,8.86,6.23
271,1734233509.448794,7.44,6.71
272,1734233509.5667548,7.44,6.71
273,1734233509.700973,6.86,6.71
274,1734233509.8305116,6.86,6.71
275,1734233509.9490244,6.86,6.71
276,1734233510.0821068,6.39,6.71
277,1734233510.1971009,6.22,6.77
278,1734233510.3330996,6.39,6.71
279,1734233510.449708,6.39,6.71
280,1734233510.5846245,6.39,6.71
281,1734233510.7043648,6.39,6.71
282,1734233510.8362737,5.92,6.71
283,1734233510.9672644,5.92,6.71
284,1734233511.0843434,5.92,6.71
285,1734233511.21385,5.92,6.71
286,1734233511.34848,5.92,6.71
287,1734233511.4645753,5.92,6.71
288,1734233511.5932114,5.92,6.71
289,1734233511.7150366,5.92,6.71
290,1734233511.846282,5.92,6.71
291,1734233511.979672,5.92,6.71
292,1734233512.100224,5.92,6.71
293,1734233512.2298322,5.92,6.71
294,1734233512.3602428,5.35,6.71
295,1734233512.4808648,5.35,6.71
296,1734233512.6150584,4.88,6.71
297,1734233512.7264605,4.88,6.71
298,1734233512.867924,4.41,6.71
299,1734233512.9974658,4.41,6.71
300,1734233513.112632,3.94,6.71
301,1734233513.2432644,3.94,6.71
302,1734233513.3682334,3.38,6.71
303,1734233513.4988194,3.38,6.71
304,1734233513.6188297,3.47,6.71
305,1734233513.7493572,3.47,6.71
306,1734233513.883503,3.38,6.71
307,1734233514.0006511,3.38,6.71
308,1734233514.118447,2.91,6.71
309,1734233514.25089,2.91,6.71
310,1734233514.3792377,2.91,6.71
311,1734233514.5147185,2.91,6.71
312,1734233514.629054,2.91,6.71
313,1734233514.7565145,2.91,6.71
314,1734233514.8967812,2.91,6.71
315,1734233515.013029,2.91,6.71
316,1734233515.14134,2.91,6.71
317,1734233515.2750502,2.91,6.71
318,1734233515.3951104,2.91,6.71
319,1734233515.5126326,2.91,6.71
320,1734233515.6436408,2.3,6.77
321,1734233515.765862,2.3,6.77
322,1734233515.8969665,2.44,6.71
323,1734233516.0319586,2.3,6.77
324,1734233516.1499183,2.44,6.71
325,1734233516.2862787,1.83,6.77
326,1734233516.415809,1.83,6.77
327,1734233516.5322702,1.49,6.71
328,1734233516.6638577,1.36,6.77
329,1734233516.782101,1.36,6.77
330,1734233516.9125612,1.29,6.77
331,1734233517.0478387,0.89,6.77
332,1734233517.1659148,0.82,6.77
333,1734233517.2861998,0.82,6.77
334,1734233517.4181461,1.01,6.71
335,1734233517.547155,0.89,6.77
336,1734233517.6663327,0.95,6.71
337,1734233517.7993286,0.47,6.71
338,1734233517.9232535,0.47,6.71
339,1734233518.0499537,-0.47,7.18
340,1734233518.179992,0.47,6.71
341,1734233518.2966383,0.47,6.71
342,1734233518.4246316,0.47,6.71
343,1734233518.5677133,0.0,6.71
344,1734233518.6829557,0.0,6.71
345,1734233518.814495,-1.42,7.18
346,1734233518.9473674,-1.42,7.18
347,1734233519.0632737,-1.42,7.18
348,1734233519.1820765,-1.42,7.18
349,1734233519.3161013,-1.9,7.18
350,1734233519.4473462,-0.95,6.71
351,1734233519.5653803,-1.9,7.18
352,1734233519.6979625,-1.9,7.18
353,1734233519.8202808,-1.9,7.18
354,1734233519.9484599,-2.48,7.24
355,1734233520.0808253,-2.48,7.24
356,1734233520.1993093,-2.48,7.24
357,1734233520.3331437,-2.48,7.24
358,1734233520.4515014,-2.48,7.24
359,1734233520.579377,-2.95,7.24
360,1734233520.7141232,-2.95,7.24
361,1734233520.8319597,-3.46,7.24
362,1734233520.9554644,-3.37,7.18
363,1734233521.093537,-3.37,7.18
364,1734233521.212654,-3.81,7.18
365,1734233521.34634,-3.81,7.18
366,1734233521.4656231,-3.81,7.18
367,1734233521.6007094,-4.29,7.18
368,1734233521.717354,-4.32,7.18
369,1734233521.8519523,-4.29,7.18
370,1734233521.9707525,-4.4,7.24
371,1734233522.0954363,-4.4,7.24
372,1734233522.221618,-4.4,7.24
373,1734233522.3487346,-4.87,7.24
374,1734233522.4816885,-4.87,7.24
375,1734233522.615035,-4.87,7.24
376,1734233522.7354865,-4.87,7.24
377,1734233522.8668783,-4.87,7.24
378,1734233522.9833713,-4.87,7.24
379,1734233523.115315,-4.87,7.24
380,1734233523.2340312,-4.85,7.24
381,1734233523.3687644,-4.85,7.24
382,1734233523.4996064,-4.77,7.18
383,1734233523.617644,-4.87,7.24
384,1734233523.74696,-5.27,7.18
385,1734233523.8818436,-5.35,7.24
386,1734233523.9996386,-5.35,7.24
387,1734233524.1346383,-5.35,7.24
